,errands_car,errands_no_car,shopping_car,shopping_no_car,commuting_car,commuting_no_car,education_car,education_no_car,leisure_car,leisure_no_car,accompany_car,accompany_no_car,business_car,business_no_car
73405001,5.43460780753692,,7.758170164373576,,3.534298697518561,,,,2.8809406502513086,2.418903667896283,,,,
92750126,6.22610203105453,,8.130215057788092,,3.616815153842844,,5.451333433510192,,2.854044644588166,,5.995930260780655,,2.5158029752220927,
10620018,4.51252978117461,,8.190855124359,,2.79402268659073,,5.017540278421588,,2.4840458686980216,,,,,
82265004,3.2508817413215345,,3.8878274182267054,,2.6554914283801825,,,,1.906881624000945,,3.375602790585174,,1.8453177036716575,
146250200,,,3.4684628361298335,,,,,,2.6456062113952195,,,,,
59580048,6.285084965175453,,,,3.845461213923105,,,,3.0624316638185616,,,,,
120620140,3.4353168715480287,,3.804612145933829,,,,,,2.125020082064866,,3.8395953628251163,,,
120720017,2.5449446888232226,,3.4872473012266645,,2.2103955510091278,,3.50471752879018,,2.0006559556324164,,4.109260571943108,,2.14960588651424,
120720340,,,4.188588248871342,,,,3.1342634681224477,,,,,,,
120640136,3.389087471282572,,4.300409117829931,,2.91963656550086,,,,2.300010397427445,,3.372058821399533,,,
94770128,4.267824004471459,,5.401614063977245,,3.314689085421083,,4.713358003624149,,2.1021690102513806,,4.826550454653679,,,
150820241,,,,,,,,,2.380826393161591,,,,,
55700052,4.424906929150501,,4.7344149132341045,,3.0445216201675342,,,,2.3356326410421113,,3.7864001516253936,,1.9461049150130496,
57740036,4.016249834523894,,3.5962762745611583,,2.5755592494575525,,2.8741028974182563,,2.1150573126080974,,3.8287089495399402,,,
65340005,6.194084294311287,,7.699865295261563,,3.3378167467415842,,,,2.6026420379270467,,6.000608234739867,,,
55660028,3.62072168360878,,4.550845910689818,,2.830184615239972,,2.766914088017623,,2.010566639662942,1.4346860358662776,4.08443885787079,,2.295541600643463,
95770161,6.820121750313733,,9.44837822062549,,4.2569626234717886,,,,2.974731714602722,,5.876545765239697,,2.6998781039774014,
82260041,2.7738647170967896,,3.9243731990977593,,2.544284269460382,,3.948181516587473,,2.4420349761950377,,4.726246504263779,,,
120605011,,,,,4.781527473666531,,,,,,,,,
95740152,4.046116201084793,,3.2628179435089977,,2.728050485445454,,,,1.7780054510739378,,3.638898730400755,,,
64380002,2.638043376669901,,3.25772540097469,,3.6685656608069195,,,,1.973298818744221,,3.2353866210093525,,2.0985752092769814,
145230360,2.652600497548016,,3.985152004130543,,3.1925768128855125,,,,2.021532176746966,,3.533183483801095,,,
32410006,4.32605706962639,,5.417535847938444,,2.6593534136235495,,,,,,3.77683388306291,,1.601213819353345,
64360004,,,3.4399656456764593,,,,,,1.9583341591426981,,3.3437023675302697,,,
92780123,7.002039147143476,,9.508253965434545,,4.034753351850795,,,,,,,,2.3815588521638626,
55620004,4.071101032074504,,3.1069200739193734,,1.7958920453142597,,5.146249595972902,,2.0054549486879774,,2.3892957068043117,,,
93720126,4.21885827282993,,4.720112717378419,,3.3301123613142987,,4.41668793615164,,2.2834923174041952,,4.025225997488372,,,
64320018,4.170093018698869,,5.534188523301968,,2.785461404583573,,4.429476435481681,,2.131421817243163,,3.9520896833707306,,,
130710156,3.419463353968406,5.751111975816133,3.9110423461730854,,3.25084234044817,,2.4988633647264407,,2.1623727041720198,,3.3933639726401825,,1.792653518276254,
55120000,4.254949261778001,3.892579469169074,4.553828087261369,,,,,,1.8388746241286293,,4.079129719116841,,1.6236369207820593,
33530029,4.2150900026283225,,5.694038414718298,,,,3.261920099995665,,2.6000663836191777,,5.355401037987301,,,
150810240,,,9.346522357698152,,,,,,3.361661848146407,,,,,
91770115,2.833982381707074,,5.2602724831323435,,3.4630889710034807,,3.6413718530250554,,2.2189970664333156,,3.8317003100486575,,,
53700008,,,8.721433808333515,,,,5.495298843341899,,2.876951502765337,,,,,
81260072,6.236661992452216,,8.855422403005669,,3.7806187471174937,,5.422569578304192,,2.8142810625576185,,5.918479296856778,,,
73335007,5.261720981731273,,6.250706920028015,,3.762861493053555,,5.766215907608775,,2.7159032759911015,,5.438757219407628,,,
33550049,,,8.8328998758034,,3.942592837461914,,6.855948981575718,,,,,,,
64320023,2.9146381491665188,,3.899349028497814,,3.0179098809091176,,2.4652368982983788,,2.076192372575534,,3.104043415763491,,,
59540036,3.1698556837609075,,3.4240132586324608,6.932629022875242,2.7285053645503523,,2.8679599987436304,,2.125399813744276,,3.5814609964105553,,,
130735354,,,6.373357011340414,,,,,,2.5124137068703396,,,,,
10565660,,,6.183428105809031,,,,,,2.6821125012095464,,3.937917238563679,,,
160775052,,,,,3.2840646674608642,,,,,,,,,
96755616,5.697271490499831,,6.866065932529582,,3.8639689206199197,,3.520722066885034,,2.6443785993210547,,5.094078562471619,,1.9074164811646428,
84255010,2.2529315242219026,,,,3.508720882021179,,,,2.2888115494584986,,,,,
10550028,,,7.90949468457389,,,,,,,,,,1.7756438837219226,
97720200,,,3.6796866578012017,,,,,,2.7412399705773844,,,,2.4519729986952163,
96780160,,,,,,,,,2.408033903591426,,4.047566666864252,,,
150850135,3.671111034601642,5.905672302257626,3.8663529303233837,7.0424166457916115,3.6880195155606024,,2.311211805020377,,2.4232825570246175,,4.871341159357957,,,
57620020,4.337882552493069,,5.368518655835685,5.831672959000418,3.563912623163169,,3.9749609916871274,,2.2018837880394693,,4.067672786504265,,1.833823276792074,
55580044,4.504200359499159,,,,,,,,,,,,,
55660036,,,6.071607922376837,,3.9454502225452885,,6.194682585213353,,2.609059703821869,,5.937427294796899,,,
91815138,4.609893321118279,,7.294555981924087,,4.138623718506756,,,,2.673242215332885,,5.49181158434202,,,
10620006,2.6432464555411292,,3.4154791860926044,,2.7307582344179697,,,,1.8449994878879075,,,,1.709431973498167,
145220310,,,,,,,,,,,,,2.5895688110550372,
91840114,3.6721376685009783,,,,,,,,2.261472869961185,,,,,
91740122,,,4.2107118385356,,3.2574629761009044,,4.563543906349995,,2.4898452813927907,,,,,
91860149,,,,,2.438531418929666,,6.9526723297739474,,2.974051257496419,,4.690429283361471,,,
64330008,2.8449219709684384,,3.3053999884527583,,2.6787383222057213,,2.7461289992402382,,1.9742875264577502,,3.0306284454598265,,2.0787728499027263,
55660056,,,7.556292708047485,,,,,,3.197972835671808,,6.733365855805835,,,
53780020,5.85484336175855,,7.271340097004285,,2.7022779207004195,,,,2.7266408592374294,,5.547050237720701,,,
96745612,6.80031171659305,,9.110077198865305,,,,,,3.139869962399505,,5.0831728866019725,,,
91710113,6.452050282753845,,9.544854003310574,,3.0748991950499467,,,,2.888353292660986,,6.7942600507744215,,,
84255005,4.176197278121681,,5.394167449380918,,3.6423229296015323,,3.9568523753442784,,2.042517164998286,,3.9053819839429122,,,
94780120,6.830364216732379,,9.774115206105561,,4.112407420636772,,5.9773637176566154,,3.120160771452738,,7.35394032919375,,,
91880139,3.329891750877808,,3.3989849097398603,,2.8718179126440186,,2.725742446789637,,1.9082738014709288,,3.135708925210203,,1.9105823498706964,
73355002,3.629428407862219,,4.096819496434579,,3.2199388505212307,,,,2.3721277609568325,,3.541558032046485,,,
64350002,3.797979009559786,,4.459351715766639,,2.796096459130481,,2.9984477244577326,,1.8381537781318489,,3.5195627692336444,,,
55660072,,,,,3.123386539666759,,,,2.785122538084916,,,,,
81190090,3.939655565343343,,4.1808336906392265,,,,,,,,,,,
71385005,,,8.896189212880197,,,,,,,,4.455181010903306,,,
65340007,3.6500885146624817,,4.663615025917798,,3.3806469186451302,,,,2.3275404799989245,,,,2.256456891159144,
145230170,3.4664926898242996,,5.064777161948625,8.29415714013586,3.261736930236898,,,,2.010822386113571,,3.869588452245024,,,
64320006,,,2.973090724289871,,,,3.7138554059721898,,,,,,,
120710372,,,,,,,,,2.6992709224279308,,,,2.086803120192177,
95750121,6.109930644642158,,8.909950782440173,,4.1235629565466905,,6.217392364866134,,2.9525996602464013,,6.3687000624794505,,,
53740028,6.224537377845207,,8.44997780610864,,3.0733434719214303,,5.532581243392216,,2.9678379519117426,,6.00467509925462,,2.4892551447071543,
91760112,5.655251712613738,,8.934776951205517,,,,6.1632544822084245,,2.9940190450731907,,7.05485654043021,,,
64320003,4.360950905687661,,3.24823700021217,,2.589761603343203,,2.5524924317405753,,1.7629036683474633,1.5329857185500986,4.899326980402714,,,
146285229,,,5.566252086019825,7.195199513929371,,,,,2.220479900532541,,,,,
10535373,5.79551849015449,,6.871798968828944,,,,3.3073191262223878,,2.810430753391981,2.242199709236919,4.08124783160218,,,
53820064,4.6038828451217295,,6.527901893037186,,3.2623421431013284,,4.613698728900544,,2.7199869090830235,,,,,
130765656,6.844482730069513,,9.168024941977885,,3.8511347777976224,,,,3.344430857946582,,,,2.663228307741226,
81160019,2.973204721185377,,3.76821778002153,,2.607286818134658,,2.559892506092995,,1.9777168040462552,,3.4219713389465682,,,
82360004,,,,,1.7202651089779806,,,,1.9239906316894764,,4.008021912743107,,,
84175004,2.486412990008081,,6.443495813642562,,2.871027016060677,,,,2.340804753521662,,4.188155797698131,,,
53340024,6.1484873945019745,,8.70671738576446,,4.051912768860359,,5.805412237514506,,2.875662625929251,,5.965937728952472,,,
83365006,,,,,3.076526224341572,,,,2.6234724176368216,,,,,
84365003,,,8.702863388169193,,3.522231525146104,,5.742245358658023,,2.883544278191952,,,,,
34625401,,,,,,,,,2.3793464107132487,,,,,
10550021,,,6.750863847503407,,,,,,2.4134695952615317,,,,,
71415010,4.737405626385024,,4.715025117132167,,2.985968796749819,,4.743328156646028,,2.1534138295206335,,6.580305268626209,,,
53660024,4.1849681901500775,6.162826941301978,4.891084630260844,,3.3795124877191074,,,,2.43800266988996,,4.144571074707013,,,
84160009,2.11831010081026,,4.686169723411559,,2.544505393076109,,,,1.93185701402578,,,,,
34590005,,,,,3.580378236115016,,,,,,4.757431826520781,,,
94630000,3.095423954884061,3.789813384940785,4.108313958639286,4.223960410258954,3.1958739263621707,,2.9103306258963904,,1.8747723965764236,,3.7495470029912155,,2.156024552982311,
82150064,,,,,2.873017782309516,,,,2.2458380072042448,,4.871513531223285,,,
81180081,5.150294347847195,,6.746136765122164,,3.0197154441271787,1.3862943611198906,4.063500007064028,,2.4473848950306345,,4.769445342895282,,2.1957147925410885,
10620004,3.3581793941320393,,4.429817878705265,4.954931596472317,3.0700240912900574,,,,1.9112740747082724,,2.792971545716326,,1.7522224954437895,
73315005,,,8.52629771751262,,3.343468308343305,,,,2.7540558415946688,,,,2.502420001673832,
81180003,,,,,,,,,1.6515015721759356,,,,,
120660112,3.277909483677378,,4.820272544965072,,,,,,,,,,,
120625031,4.351238201069974,,9.110178178855202,,,,,,2.1753453082769103,,,,2.469991512325892,
82370002,2.3817401635773807,,,,,,,,2.08073005987509,,5.1333042213742965,,,
96755617,4.606306088590965,,,,3.6265965485523064,,3.4572672694457594,,2.5272125349153294,,5.968849784811843,,,
94725412,6.448255471973933,,7.9604881819759425,,,,5.163670538289453,,2.664781048988909,,6.067089431656146,,,
32560030,,,,,,,,,3.1864841519920324,,,,,
32565408,6.593634751815839,,,,,,,,,,,,,
10515178,4.236865300372277,,6.312500956249257,,,,,,,1.70021578566972,,,,
91830148,3.856472306510515,,3.6458784371832933,,2.938910491207446,,2.4065324985288337,,1.9023867757637851,,3.6409422792066897,,,
96735633,5.542135359155448,,9.553540466307497,,4.198937519362819,,5.31369233785766,,3.076436042064852,,6.219183046275934,,,
146265203,,,,,,,,,2.716138317597929,,,,,
34580014,5.49041292369006,,4.371118932113735,,3.2648222324983336,,4.881183791588893,,2.5414610753465388,,5.4562152509290005,,1.8688821365697852,
94715408,,,8.294768359138317,,3.895499452823898,,,,3.007230725998595,,5.752211749935933,,2.304758006975225,
91775123,4.646087661174437,,8.040238922351481,,,,4.226156985999214,,,,4.787276609200727,,,
81285003,6.303983561535399,,,,3.897694650989165,,,,3.253221173251034,,,,,
53740036,6.215141647784138,,8.46846753474574,,3.2558444916166023,,,,2.6359444630477453,,7.073494249977114,,,
130765657,4.5595844639890215,,7.393001188580501,,,,,,2.7734207970845235,,4.561526919845429,,,
55700020,5.263966237674486,,8.287143117775518,,,1.3862943611198906,,,2.9095432846560496,,,,,
120675707,,,,,,,,,2.286851125123692,,,,,
32410007,4.475679147009648,,6.2504807681404095,,3.5124060433552176,1.3862943611198906,4.109179084463349,,2.419429605868457,,5.11493456415784,,,
59740028,3.3912713457262895,,4.621190254974216,,2.996518117399257,,2.6790896633302577,,2.084169843526889,,2.909128955283379,,,
64380010,2.998021379231356,,2.923477674413111,,2.6113170662915346,,,,1.7440690999981296,,3.00852973486028,,,
81285004,4.712732122028072,,5.540002344941069,,3.6315265058487824,,5.033335720826077,,2.8656934966701053,,5.035150120237898,,2.4715276512666846,
64310003,3.430773063404633,,5.158513416933797,,2.8525757840236006,,,,1.921851283092013,,,,,
82260082,,,4.808059068633165,,3.183810023113995,,,,,,5.746582706038318,,,
10530083,3.2210383021111766,,4.306559592399504,,3.763896594563775,,,,2.0777141076095655,,3.2399934102690287,,,
32410018,4.9858292806858815,,5.771122983079687,,3.066365097983107,,4.180496591813384,,2.636570942912659,,4.5006716026545766,,,
150820180,,,,,2.9530450925971303,,2.6266744663340975,,2.344295644067958,,,,1.7523749420377464,
10605034,5.623000287798507,,7.536758599629586,,4.2384249958284155,,,,3.008676061469366,,4.404876715084681,,,
97800132,,,,,,,,,2.966855961834338,,,,,
95710135,6.13610920606321,,8.765169504953993,,,,,,3.0285086670760353,,,,,
91870157,6.460667647927265,,9.215092430137364,,4.396050604402981,,,,,,5.407028896643682,,2.448411898925792,
51220000,3.2606812213765757,,3.7814916058446895,,2.7734811075100785,,2.871857284246077,,2.0963826346237244,,2.8308350865297776,,1.9704841124815287,1.7686862630614177
146270150,3.6004997197279813,,4.1789076408550105,,,,,,2.3315230816198045,,3.3078819476918486,,1.7941635294970026,
10605048,5.126703777261769,,4.522026079892027,,3.8350453261789355,,3.2711126574130636,,,,4.651637945286706,,,
92770145,3.1308721024283312,,4.116954635890708,,3.116590042470249,,,,1.9036965788232962,,3.2886635799041746,,,
81175002,,,,,2.5649564794655313,,,,2.0735731991702924,,,,,
64370003,,,7.420067264352615,,,,,,2.746776686065703,,5.990437479220616,,,
34600009,2.634731713777138,,4.647633774902209,,2.300018947913413,,,,,,,,,
97760117,4.029459115754944,,4.259911374378712,,2.7661407862912304,,3.0121179884378453,,2.278978544815639,,,,,
160730077,3.6514994237047724,3.342406011899668,3.678195344955877,,3.0707904219493747,,2.5932436000370025,,1.9716038751350615,,3.607529370717938,,1.5915559535518216,
150840550,3.6756108207185574,,5.860019104031243,,3.29585167166372,,,,1.990698131307718,,4.7547051048703315,,,
55620020,4.492541797820598,,5.128231401917563,,2.7615145879755154,,,,,,3.289581206884524,,,
91840139,2.431911106339766,,3.516190039046774,5.468185615640122,3.340763153190522,,2.180076194226848,,1.7698673056657002,,2.366101145846967,,,
10560043,2.9914968680287863,,3.4136506897877226,,2.6850344248917173,,2.5133308031714785,,2.0341538565004336,,3.8904231661467237,,1.7576639156677047,
100450117,,,4.89252913324927,,2.488010913240086,,,,1.9079000062739726,,,,,
97720125,4.075085812925881,,3.3937388307994034,,3.1734717229062155,,,,2.1434550713810445,,6.003524920427369,,2.1302075382699126,
97715704,3.4706961756867654,,5.566442669755592,,4.089376980062641,,,,,,,,,
145235134,4.7861562731245755,,5.558250466166232,,3.148497882230947,,,,2.0525623574390957,,5.330352376145293,,,
91790118,2.552271145546234,,4.875896509016792,,3.10102208470883,,,,1.8023361513704288,,2.9646886955277467,,1.7386704105312054,
83365008,3.313551899294411,,4.255668957700073,,3.3725331096792237,,3.4825565979621635,,2.0108464075884998,,3.8170572164829477,,,
33555406,6.245978826263115,,8.717386605149931,,,,,,3.0633876184012228,,,,,
64330013,,,,,,,,,2.019962604692438,,,,,
65350015,5.839931468997704,,8.408967780188188,,3.4471175165891133,,5.5102695211082695,,2.824255500860406,,6.135960988919842,,2.2313957743428663,
64400005,3.119647458109643,,4.143049638879697,,,,,,1.7291459318751983,,3.74025302204223,,,
64350023,4.044955760698223,,3.3648936624887025,,,,,,,2.2264653460386623,2.906062855008349,4.09842588613378,,
93750118,6.505173469859189,,10.33987685592075,,,,6.377332960028423,,3.2423907049481606,,7.00064207907189,,,
59660012,4.235909517342068,,4.371593736394561,,2.8367307493446203,,,,,,4.424944242953612,,,
146280260,3.843843938945114,,5.1062320340269665,,3.360725034426764,,2.932737116135206,,2.0936627369340775,,4.682349700700655,,,
160710001,2.584020761855254,,5.468859621125918,,2.6369896762613276,,2.4529711813885697,,,,,,,
81255002,3.6786131415838597,,5.1285580968840785,,3.168421985891391,,,,2.4470579244164234,,4.320894485960877,,,
53740040,,,9.433540997453301,,3.632162514273223,,5.793788882289159,,3.1380257766156268,,,,,
92730152,5.47130639225537,,7.402797800977544,,3.5517815470943113,,,,2.583728766157618,,5.585355979429259,,,
95760113,3.575008645042319,,5.151697820275337,,3.5307229113994714,,,,2.408073925147613,,4.218923415948157,,,
95740147,,,6.135753039582361,,3.027468648835555,,4.137704989770368,,2.3572759814439417,,5.026748157081314,,,
120650136,2.559100491546717,,3.5629625909367255,,3.304533126906927,,,,1.991480763418947,,3.968536349622701,,2.0596893124748368,
82260103,,,,,2.935468796396915,,,,,,,,,
64390003,3.4900351143909947,4.387270402395948,3.0591802135549817,,2.7408500086210115,,,,1.8286296952772978,,,,,
33555401,6.46159098569199,,8.69965908966386,,4.1208127172654265,,,,3.01002076762576,,5.416519012643199,,,
71385003,6.260270906424319,,8.744662778450031,,3.2874261782059206,,5.460450650613195,,2.8546294516250255,,6.371813859911546,,2.6229235390114694,
