,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6,root,Fz1,Fz2,Fz3,Fz4,Fz6
,all,all,all,all,all,all,PT,PT,PT,PT,PT,PT,air,air,air,air,air,air,car,car,car,car,car,car
120,12.452,12.040000000000001,9.18,11.9,13.616,10.116,9.628,7.918,13.48,12.378,11.6,8.224,19.16,19.16,19.16,19.16,24.47,15.83,12.485999999999999,12.024000000000001,8.014,16.302,13.5,10.116
121,12.4776,12.064,9.18,11.9,13.6428,10.1328,9.6464,7.930400000000001,13.48,12.3904,11.632,8.2372,19.16,19.16,19.16,19.16,24.47,15.83,12.5108,12.0472,8.0272,16.331599999999998,13.524,10.1328
122,12.5032,12.088000000000001,9.18,11.9,13.669599999999999,10.1496,9.664800000000001,7.9428,13.48,12.4028,11.664,8.250399999999999,19.16,19.16,19.16,19.16,24.47,15.83,12.535599999999999,12.070400000000001,8.0404,16.3612,13.548,10.1496
123,12.5288,12.112,9.18,11.9,13.6964,10.1664,9.683200000000001,7.9552000000000005,13.48,12.4152,11.696,8.263599999999999,19.16,19.16,19.16,19.16,24.47,15.83,12.5604,12.0936,8.0536,16.3908,13.572,10.1664
124,12.5544,12.136,9.18,11.9,13.7232,10.1832,9.701600000000001,7.9676,13.48,12.4276,11.728,8.2768,19.16,19.16,19.16,19.16,24.47,15.83,12.5852,12.116800000000001,8.0668,16.4204,13.596,10.1832
125,12.58,12.16,9.18,11.9,13.75,10.2,9.72,7.98,13.48,12.44,11.76,8.29,19.16,19.16,19.16,19.16,24.47,15.83,12.61,12.14,8.08,16.45,13.62,10.2
126,12.6116,12.19,9.18,11.9,13.7856,10.220799999999999,9.7428,7.9956000000000005,13.48,12.4552,11.804,8.3064,19.16,19.16,19.16,19.16,24.47,15.83,12.6404,12.168000000000001,8.096,16.4868,13.6504,10.220799999999999
127,12.6432,12.22,9.18,11.9,13.8212,10.2416,9.765600000000001,8.0112,13.48,12.4704,11.847999999999999,8.322799999999999,19.16,19.16,19.16,19.16,24.47,15.83,12.6708,12.196,8.112,16.5236,13.6808,10.2416
128,12.6748,12.25,9.18,11.9,13.8568,10.2624,9.788400000000001,8.0268,13.48,12.4856,11.892,8.3392,19.16,19.16,19.16,19.16,24.47,15.83,12.7012,12.224,8.128,16.560399999999998,13.7112,10.2624
129,12.7064,12.28,9.18,11.9,13.8924,10.283199999999999,9.811200000000001,8.0424,13.48,12.5008,11.936,8.355599999999999,19.16,19.16,19.16,19.16,24.47,15.83,12.7316,12.252,8.144,16.5972,13.7416,10.283199999999999
130,12.738,12.31,9.18,11.9,13.928,10.304,9.834,8.058,13.48,12.516,11.98,8.372,19.16,19.16,19.16,19.16,24.47,15.83,12.761999999999999,12.280000000000001,8.16,16.634,13.772,10.304
131,12.7696,12.34,9.18,11.9,13.9636,10.3248,9.8568,8.0736,13.48,12.5312,12.024,8.388399999999999,19.16,19.16,19.16,19.16,24.47,15.83,12.792399999999999,12.308,8.176,16.6708,13.8024,10.3248
132,12.8012,12.370000000000001,9.18,11.9,13.9992,10.3456,9.8796,8.0892,13.48,12.5464,12.068,8.4048,19.16,19.16,19.16,19.16,24.47,15.83,12.822799999999999,12.336,8.192,16.7076,13.832799999999999,10.3456
133,12.8328,12.4,9.18,11.9,14.0348,10.3664,9.9024,8.104800000000001,13.48,12.5616,12.112,8.421199999999999,19.16,19.16,19.16,19.16,24.47,15.83,12.8532,12.364,8.208,16.7444,13.863199999999999,10.3664
134,12.8644,12.43,9.18,11.9,14.0704,10.3872,9.9252,8.1204,13.48,12.5768,12.155999999999999,8.4376,19.16,19.16,19.16,19.16,24.47,15.83,12.8836,12.392,8.224,16.7812,13.8936,10.3872
135,12.895999999999999,12.46,9.18,11.9,14.106,10.408,9.948,8.136,13.48,12.592,12.2,8.453999999999999,19.16,19.16,19.16,19.16,24.47,15.83,12.914,12.42,8.24,16.818,13.924,10.408
136,12.9276,12.49,9.18,11.9,14.1416,10.4288,9.9708,8.1516,13.48,12.6072,12.244,8.4704,19.16,19.16,19.16,19.16,24.47,15.83,12.9444,12.448,8.256,16.8548,13.9544,10.4288
137,12.9592,12.52,9.18,11.9,14.177200000000001,10.4496,9.9936,8.1672,13.48,12.6224,12.288,8.486799999999999,19.16,19.16,19.16,19.16,24.47,15.83,12.9748,12.476,8.272,16.8916,13.9848,10.4496
138,12.9908,12.55,9.18,11.9,14.2128,10.4704,10.016399999999999,8.1828,13.48,12.637599999999999,12.331999999999999,8.5032,19.16,19.16,19.16,19.16,24.47,15.83,13.005199999999999,12.504,8.288,16.9284,14.0152,10.4704
139,13.0224,12.58,9.18,11.9,14.2484,10.4912,10.0392,8.1984,13.48,12.6528,12.376,8.519599999999999,19.16,19.16,19.16,19.16,24.47,15.83,13.035599999999999,12.532,8.304,16.9652,14.0456,10.4912
140,13.054,12.61,9.18,11.9,14.284,10.512,10.062,8.214,13.48,12.668,12.42,8.536,19.16,19.16,19.16,19.16,24.47,15.83,13.065999999999999,12.56,8.32,17.002,14.076,10.512
141,13.0856,12.64,9.18,11.9,14.319600000000001,10.5328,10.0848,8.2296,13.48,12.6832,12.463999999999999,8.552399999999999,19.16,19.16,19.16,19.16,24.47,15.83,13.0964,12.588000000000001,8.336,17.038800000000002,14.1064,10.5328
142,13.1172,12.67,9.18,11.9,14.3552,10.5536,10.1076,8.2452,13.48,12.6984,12.508,8.5688,19.16,19.16,19.16,19.16,24.47,15.83,13.1268,12.616,8.352,17.0756,14.136800000000001,10.5536
143,13.1488,12.7,9.18,11.9,14.3908,10.5744,10.1304,8.2608,13.48,12.7136,12.552,8.585199999999999,19.16,19.16,19.16,19.16,24.47,15.83,13.1572,12.644,8.368,17.1124,14.167200000000001,10.5744
144,13.180399999999999,12.73,9.18,11.9,14.426400000000001,10.5952,10.1532,8.276399999999999,13.48,12.7288,12.596,8.6016,19.16,19.16,19.16,19.16,24.47,15.83,13.1876,12.672,8.384,17.1492,14.197600000000001,10.5952
145,13.212,12.76,9.18,11.9,14.462,10.616,10.176,8.292,13.48,12.744,12.639999999999999,8.617999999999999,19.16,19.16,19.16,19.16,24.47,15.83,13.218,12.7,8.4,17.186,14.228,10.616
146,13.243599999999999,12.790000000000001,9.18,11.9,14.4976,10.636800000000001,10.198799999999999,8.307599999999999,13.48,12.7592,12.684,8.6344,19.16,19.16,19.16,19.16,24.47,15.83,13.2484,12.728,8.416,17.2228,14.2584,10.636800000000001
147,13.2752,12.82,9.18,11.9,14.5332,10.6576,10.221599999999999,8.3232,13.48,12.7744,12.728,8.650799999999998,19.16,19.16,19.16,19.16,24.47,15.83,13.278799999999999,12.756,8.432,17.259600000000002,14.2888,10.6576
148,13.306799999999999,12.85,9.18,11.9,14.5688,10.6784,10.244399999999999,8.338799999999999,13.48,12.7896,12.771999999999998,8.6672,19.16,19.16,19.16,19.16,24.47,15.83,13.309199999999999,12.784,8.448,17.296400000000002,14.3192,10.6784
149,13.3384,12.88,9.18,11.9,14.6044,10.699200000000001,10.267199999999999,8.3544,13.48,12.8048,12.815999999999999,8.683599999999998,19.16,19.16,19.16,19.16,24.47,15.83,13.339599999999999,12.812,8.464,17.3332,14.3496,10.699200000000001
150,13.37,12.91,9.18,11.9,14.64,10.72,10.29,8.37,13.48,12.82,12.86,8.7,19.16,19.16,19.16,19.16,24.47,15.83,13.37,12.84,8.48,17.37,14.38,10.72
151,13.389999999999999,12.9288,9.18,11.9,14.6636,10.7332,10.3044,8.3796,13.48,12.829600000000001,12.892,8.7104,19.16,19.16,19.16,19.16,24.47,15.83,13.3896,12.858,8.490400000000001,17.3932,14.399600000000001,10.7332
152,13.409999999999998,12.9476,9.18,11.9,14.6872,10.746400000000001,10.3188,8.389199999999999,13.48,12.8392,12.924,8.720799999999999,19.16,19.16,19.16,19.16,24.47,15.83,13.409199999999998,12.876,8.5008,17.4164,14.4192,10.746400000000001
153,13.43,12.9664,9.18,11.9,14.7108,10.7596,10.3332,8.3988,13.48,12.8488,12.956,8.7312,19.16,19.16,19.16,19.16,24.47,15.83,13.428799999999999,12.894,8.5112,17.439600000000002,14.4388,10.7596
154,13.45,12.9852,9.18,11.9,14.7344,10.7728,10.3476,8.408399999999999,13.48,12.8584,12.988,8.7416,19.16,19.16,19.16,19.16,24.47,15.83,13.4484,12.911999999999999,8.521600000000001,17.4628,14.458400000000001,10.7728
155,13.469999999999999,13.004,9.18,11.9,14.758000000000001,10.786000000000001,10.362,8.418,13.48,12.868,13.02,8.751999999999999,19.16,19.16,19.16,19.16,24.47,15.83,13.468,12.93,8.532,17.486,14.478,10.786000000000001
156,13.489999999999998,13.0228,9.18,11.9,14.781600000000001,10.7992,10.3764,8.4276,13.48,12.877600000000001,13.052,8.7624,19.16,19.16,19.16,19.16,24.47,15.83,13.487599999999999,12.948,8.5424,17.5092,14.4976,10.7992
157,13.51,13.0416,9.18,11.9,14.805200000000001,10.8124,10.390799999999999,8.437199999999999,13.48,12.8872,13.084,8.7728,19.16,19.16,19.16,19.16,24.47,15.83,13.5072,12.966,8.5528,17.5324,14.5172,10.8124
158,13.53,13.0604,9.18,11.9,14.828800000000001,10.825600000000001,10.405199999999999,8.4468,13.48,12.8968,13.116,8.783199999999999,19.16,19.16,19.16,19.16,24.47,15.83,13.5268,12.984,8.5632,17.555600000000002,14.5368,10.825600000000001
159,13.549999999999999,13.0792,9.18,11.9,14.852400000000001,10.8388,10.419599999999999,8.456399999999999,13.48,12.9064,13.148,8.7936,19.16,19.16,19.16,19.16,24.47,15.83,13.546399999999998,13.001999999999999,8.5736,17.5788,14.5564,10.8388
160,13.569999999999999,13.098,9.18,11.9,14.876000000000001,10.852,10.434,8.466,13.48,12.916,13.18,8.804,19.16,19.16,19.16,19.16,24.47,15.83,13.565999999999999,13.02,8.584,17.602,14.576,10.852
161,13.59,13.1168,9.18,11.9,14.899600000000001,10.865200000000002,10.4484,8.4756,13.48,12.925600000000001,13.212,8.8144,19.16,19.16,19.16,19.16,24.47,15.83,13.5856,13.038,8.5944,17.6252,14.5956,10.865200000000002
162,13.61,13.1356,9.18,11.9,14.923200000000001,10.878400000000001,10.4628,8.485199999999999,13.48,12.9352,13.244,8.8248,19.16,19.16,19.16,19.16,24.47,15.83,13.6052,13.056,8.604800000000001,17.6484,14.6152,10.878400000000001
163,13.629999999999999,13.1544,9.18,11.9,14.9468,10.8916,10.4772,8.4948,13.48,12.9448,13.276,8.8352,19.16,19.16,19.16,19.16,24.47,15.83,13.624799999999999,13.074,8.6152,17.6716,14.6348,10.8916
164,13.649999999999999,13.173200000000001,9.18,11.9,14.9704,10.9048,10.4916,8.504399999999999,13.48,12.9544,13.308,8.845600000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.6444,13.091999999999999,8.6256,17.6948,14.654399999999999,10.9048
165,13.67,13.192,9.18,11.9,14.994,10.918000000000001,10.506,8.514,13.48,12.964,13.34,8.856,19.16,19.16,19.16,19.16,24.47,15.83,13.664,13.11,8.636000000000001,17.718,14.674,10.918000000000001
166,13.69,13.2108,9.18,11.9,15.0176,10.9312,10.5204,8.5236,13.48,12.973600000000001,13.372,8.8664,19.16,19.16,19.16,19.16,24.47,15.83,13.6836,13.128,8.6464,17.7412,14.6936,10.9312
167,13.709999999999999,13.229600000000001,9.18,11.9,15.0412,10.9444,10.5348,8.533199999999999,13.48,12.9832,13.404,8.876800000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.703199999999999,13.145999999999999,8.6568,17.7644,14.7132,10.9444
168,13.729999999999999,13.2484,9.18,11.9,15.0648,10.957600000000001,10.5492,8.5428,13.48,12.9928,13.436,8.8872,19.16,19.16,19.16,19.16,24.47,15.83,13.7228,13.164,8.667200000000001,17.7876,14.7328,10.957600000000001
169,13.75,13.2672,9.18,11.9,15.0884,10.9708,10.5636,8.552399999999999,13.48,13.0024,13.468,8.8976,19.16,19.16,19.16,19.16,24.47,15.83,13.7424,13.181999999999999,8.6776,17.8108,14.7524,10.9708
170,13.77,13.286000000000001,9.18,11.9,15.112,10.984,10.578,8.562,13.48,13.012,13.5,8.908000000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.761999999999999,13.2,8.688,17.834,14.772,10.984
171,13.79,13.3048,9.18,11.9,15.1356,10.997200000000001,10.5924,8.5716,13.48,13.021600000000001,13.532,8.9184,19.16,19.16,19.16,19.16,24.47,15.83,13.7816,13.218,8.6984,17.8572,14.791599999999999,10.997200000000001
172,13.809999999999999,13.3236,9.18,11.9,15.1592,11.0104,10.6068,8.581199999999999,13.48,13.0312,13.564,8.9288,19.16,19.16,19.16,19.16,24.47,15.83,13.8012,13.235999999999999,8.7088,17.880399999999998,14.8112,11.0104
173,13.83,13.342400000000001,9.18,11.9,15.1828,11.0236,10.6212,8.5908,13.48,13.0408,13.596,8.939200000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.8208,13.254,8.7192,17.9036,14.8308,11.0236
174,13.85,13.3612,9.18,11.9,15.2064,11.036800000000001,10.6356,8.600399999999999,13.48,13.0504,13.628,8.9496,19.16,19.16,19.16,19.16,24.47,15.83,13.840399999999999,13.271999999999998,8.7296,17.9268,14.850399999999999,11.036800000000001
175,13.87,13.38,9.18,11.9,15.23,11.05,10.65,8.61,13.48,13.06,13.66,8.96,19.16,19.16,19.16,19.16,24.47,15.83,13.86,13.29,8.74,17.95,14.87,11.05
176,13.8844,13.393600000000001,9.18,11.9,15.248000000000001,11.059600000000001,10.660400000000001,8.617199999999999,13.48,13.0668,13.6844,8.967600000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.873999999999999,13.303199999999999,8.7472,17.9668,14.883999999999999,11.059600000000001
177,13.8988,13.407200000000001,9.18,11.9,15.266,11.0692,10.6708,8.6244,13.48,13.0736,13.7088,8.975200000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.888,13.3164,8.7544,17.9836,14.898,11.0692
178,13.9132,13.420800000000002,9.18,11.9,15.284,11.078800000000001,10.6812,8.631599999999999,13.48,13.080400000000001,13.7332,8.982800000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.902,13.3296,8.7616,18.0004,14.911999999999999,11.078800000000001
179,13.9276,13.4344,9.18,11.9,15.302,11.0884,10.691600000000001,8.6388,13.48,13.087200000000001,13.7576,8.990400000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.916,13.342799999999999,8.7688,18.0172,14.926,11.0884
180,13.942,13.448,9.18,11.9,15.32,11.098,10.702,8.645999999999999,13.48,13.094000000000001,13.782,8.998000000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.93,13.356,8.776,18.034,14.94,11.098
181,13.9564,13.4616,9.18,11.9,15.338000000000001,11.1076,10.7124,8.6532,13.48,13.100800000000001,13.8064,9.005600000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.943999999999999,13.3692,8.7832,18.0508,14.953999999999999,11.1076
182,13.970799999999999,13.475200000000001,9.18,11.9,15.356,11.1172,10.7228,8.6604,13.48,13.1076,13.8308,9.013200000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.958,13.382399999999999,8.7904,18.0676,14.968,11.1172
183,13.985199999999999,13.488800000000001,9.18,11.9,15.374,11.1268,10.7332,8.6676,13.48,13.1144,13.8552,9.020800000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.972,13.3956,8.797600000000001,18.0844,14.982,11.1268
184,13.9996,13.502400000000002,9.18,11.9,15.392,11.1364,10.7436,8.6748,13.48,13.1212,13.8796,9.028400000000001,19.16,19.16,19.16,19.16,24.47,15.83,13.986,13.4088,8.8048,18.1012,14.996,11.1364
185,14.014,13.516,9.18,11.9,15.41,11.146,10.754,8.681999999999999,13.48,13.128,13.904,9.036000000000001,19.16,19.16,19.16,19.16,24.47,15.83,14.0,13.421999999999999,8.812,18.118,15.01,11.146
186,14.0284,13.5296,9.18,11.9,15.428,11.1556,10.7644,8.6892,13.48,13.1348,13.9284,9.043600000000001,19.16,19.16,19.16,19.16,24.47,15.83,14.014,13.4352,8.8192,18.1348,15.024,11.1556
187,14.0428,13.5432,9.18,11.9,15.446,11.1652,10.7748,8.696399999999999,13.48,13.1416,13.9528,9.051200000000001,19.16,19.16,19.16,19.16,24.47,15.83,14.028,13.4484,8.8264,18.1516,15.038,11.1652
188,14.0572,13.5568,9.18,11.9,15.464,11.1748,10.7852,8.7036,13.48,13.1484,13.9772,9.0588,19.16,19.16,19.16,19.16,24.47,15.83,14.042,13.461599999999999,8.8336,18.168400000000002,15.052,11.1748
189,14.0716,13.570400000000001,9.18,11.9,15.482,11.1844,10.7956,8.710799999999999,13.48,13.1552,14.0016,9.0664,19.16,19.16,19.16,19.16,24.47,15.83,14.056000000000001,13.474799999999998,8.8408,18.185200000000002,15.066,11.1844
190,14.086,13.584000000000001,9.18,11.9,15.5,11.193999999999999,10.806000000000001,8.718,13.48,13.162,14.026,9.074,19.16,19.16,19.16,19.16,24.47,15.83,14.07,13.488,8.848,18.202,15.08,11.193999999999999
191,14.1004,13.5976,9.18,11.9,15.518,11.2036,10.8164,8.7252,13.48,13.168800000000001,14.0504,9.0816,19.16,19.16,19.16,19.16,24.47,15.83,14.084,13.501199999999999,8.8552,18.2188,15.094,11.2036
192,14.1148,13.6112,9.18,11.9,15.536,11.2132,10.8268,8.732399999999998,13.48,13.175600000000001,14.0748,9.0892,19.16,19.16,19.16,19.16,24.47,15.83,14.098,13.514399999999998,8.8624,18.2356,15.108,11.2132
193,14.1292,13.6248,9.18,11.9,15.554,11.2228,10.837200000000001,8.7396,13.48,13.182400000000001,14.0992,9.0968,19.16,19.16,19.16,19.16,24.47,15.83,14.112,13.5276,8.8696,18.2524,15.122,11.2228
194,14.1436,13.6384,9.18,11.9,15.572,11.2324,10.8476,8.746799999999999,13.48,13.1892,14.1236,9.1044,19.16,19.16,19.16,19.16,24.47,15.83,14.126000000000001,13.540799999999999,8.8768,18.2692,15.136000000000001,11.2324
195,14.158,13.652000000000001,9.18,11.9,15.59,11.241999999999999,10.858,8.754,13.48,13.196,14.148,9.112,19.16,19.16,19.16,19.16,24.47,15.83,14.14,13.553999999999998,8.884,18.286,15.15,11.241999999999999
196,14.1724,13.665600000000001,9.18,11.9,15.608,11.2516,10.8684,8.761199999999999,13.48,13.2028,14.1724,9.1196,19.16,19.16,19.16,19.16,24.47,15.83,14.154,13.5672,8.8912,18.3028,15.164,11.2516
197,14.1868,13.6792,9.18,11.9,15.626,11.261199999999999,10.8788,8.7684,13.48,13.2096,14.1968,9.1272,19.16,19.16,19.16,19.16,24.47,15.83,14.168000000000001,13.5804,8.8984,18.3196,15.178,11.261199999999999
198,14.2012,13.6928,9.18,11.9,15.644,11.2708,10.8892,8.775599999999999,13.48,13.2164,14.2212,9.1348,19.16,19.16,19.16,19.16,24.47,15.83,14.182,13.593599999999999,8.9056,18.3364,15.192,11.2708
199,14.2156,13.7064,9.18,11.9,15.661999999999999,11.280399999999998,10.8996,8.7828,13.48,13.2232,14.2456,9.1424,19.16,19.16,19.16,19.16,24.47,15.83,14.196000000000002,13.6068,8.9128,18.3532,15.206000000000001,11.280399999999998
200,14.23,13.72,9.18,11.9,15.68,11.29,10.91,8.79,13.48,13.23,14.27,9.15,19.16,19.16,19.16,19.16,24.47,15.83,14.21,13.62,8.92,18.37,15.22,11.29
201,14.2428,13.7316,9.18,11.9,15.696,11.298399999999999,10.9192,8.796,13.48,13.236,14.293199999999999,9.1564,19.2652,19.2652,19.2652,19.2652,24.525599999999997,15.8644,14.222000000000001,13.6312,8.9264,18.384800000000002,15.232800000000001,11.298399999999999
202,14.255600000000001,13.7432,9.18,11.9,15.712,11.306799999999999,10.9284,8.802,13.48,13.242,14.3164,9.1628,19.3704,19.3704,19.3704,19.3704,24.5812,15.8988,14.234,13.642399999999999,8.9328,18.3996,15.245600000000001,11.306799999999999
203,14.2684,13.754800000000001,9.18,11.9,15.728,11.315199999999999,10.9376,8.808,13.48,13.248000000000001,14.339599999999999,9.1692,19.4756,19.4756,19.4756,19.4756,24.636799999999997,15.9332,14.246,13.653599999999999,8.9392,18.4144,15.2584,11.315199999999999
204,14.2812,13.7664,9.18,11.9,15.744,11.323599999999999,10.9468,8.814,13.48,13.254000000000001,14.3628,9.175600000000001,19.5808,19.5808,19.5808,19.5808,24.6924,15.967600000000001,14.258000000000001,13.6648,8.9456,18.4292,15.2712,11.323599999999999
205,14.294,13.778,9.18,11.9,15.76,11.331999999999999,10.956,8.819999999999999,13.48,13.26,14.386,9.182,19.686,19.686,19.686,19.686,24.747999999999998,16.002,14.270000000000001,13.676,8.952,18.444,15.284,11.331999999999999
206,14.3068,13.7896,9.18,11.9,15.776,11.340399999999999,10.9652,8.825999999999999,13.48,13.266,14.4092,9.1884,19.7912,19.7912,19.7912,19.7912,24.8036,16.0364,14.282,13.687199999999999,8.9584,18.4588,15.296800000000001,11.340399999999999
207,14.319600000000001,13.8012,9.18,11.9,15.792,11.348799999999999,10.974400000000001,8.831999999999999,13.48,13.272,14.4324,9.1948,19.8964,19.8964,19.8964,19.8964,24.859199999999998,16.070800000000002,14.294,13.6984,8.9648,18.4736,15.3096,11.348799999999999
208,14.3324,13.812800000000001,9.18,11.9,15.808,11.357199999999999,10.983600000000001,8.838,13.48,13.278,14.4556,9.2012,20.0016,20.0016,20.0016,20.0016,24.9148,16.1052,14.306000000000001,13.7096,8.9712,18.4884,15.3224,11.357199999999999
209,14.3452,13.8244,9.18,11.9,15.824,11.365599999999999,10.9928,8.844,13.48,13.284,14.4788,9.207600000000001,20.1068,20.1068,20.1068,20.1068,24.970399999999998,16.1396,14.318,13.720799999999999,8.9776,18.5032,15.3352,11.365599999999999
210,14.358,13.836,9.18,11.9,15.84,11.373999999999999,11.002,8.85,13.48,13.290000000000001,14.501999999999999,9.214,20.212,20.212,20.212,20.212,25.026,16.174,14.33,13.732,8.984,18.518,15.348,11.373999999999999
211,14.370800000000001,13.8476,9.18,11.9,15.856,11.382399999999999,11.0112,8.856,13.48,13.296000000000001,14.5252,9.2204,20.3172,20.3172,20.3172,20.3172,25.081599999999998,16.2084,14.342,13.7432,8.9904,18.532799999999998,15.3608,11.382399999999999
212,14.383600000000001,13.8592,9.18,11.9,15.872,11.390799999999999,11.0204,8.862,13.48,13.302000000000001,14.548399999999999,9.2268,20.4224,20.4224,20.4224,20.4224,25.1372,16.2428,14.354000000000001,13.7544,8.9968,18.5476,15.3736,11.390799999999999
213,14.3964,13.870800000000001,9.18,11.9,15.887999999999998,11.3992,11.0296,8.867999999999999,13.48,13.308,14.5716,9.2332,20.5276,20.5276,20.5276,20.5276,25.1928,16.2772,14.366,13.7656,9.0032,18.5624,15.3864,11.3992
214,14.4092,13.8824,9.18,11.9,15.903999999999998,11.4076,11.0388,8.873999999999999,13.48,13.314,14.5948,9.239600000000001,20.6328,20.6328,20.6328,20.6328,25.2484,16.311600000000002,14.378,13.7768,9.0096,18.5772,15.3992,11.4076
215,14.422,13.894,9.18,11.9,15.919999999999998,11.416,11.048,8.879999999999999,13.48,13.32,14.618,9.246,20.738,20.738,20.738,20.738,25.304,16.346,14.39,13.788,9.016,18.592,15.411999999999999,11.416
216,14.434800000000001,13.9056,9.18,11.9,15.935999999999998,11.4244,11.0572,8.886,13.48,13.326,14.6412,9.2524,20.8432,20.8432,20.8432,20.8432,25.3596,16.3804,14.402000000000001,13.7992,9.0224,18.6068,15.4248,11.4244
217,14.447600000000001,13.9172,9.18,11.9,15.951999999999998,11.4328,11.0664,8.892,13.48,13.332,14.664399999999999,9.2588,20.9484,20.9484,20.9484,20.9484,25.4152,16.4148,14.414,13.8104,9.0288,18.6216,15.4376,11.4328
218,14.4604,13.9288,9.18,11.9,15.967999999999998,11.4412,11.0756,8.898,13.48,13.338000000000001,14.6876,9.2652,21.0536,21.0536,21.0536,21.0536,25.4708,16.4492,14.426,13.8216,9.0352,18.6364,15.4504,11.4412
219,14.4732,13.9404,9.18,11.9,15.983999999999998,11.4496,11.084800000000001,8.904,13.48,13.344000000000001,14.710799999999999,9.271600000000001,21.1588,21.1588,21.1588,21.1588,25.5264,16.483600000000003,14.438,13.8328,9.0416,18.6512,15.463199999999999,11.4496
220,14.486,13.952,9.18,11.9,15.999999999999998,11.458,11.094000000000001,8.91,13.48,13.350000000000001,14.734,9.278,21.264,21.264,21.264,21.264,25.582,16.518,14.45,13.844,9.048,18.666,15.475999999999999,11.458
221,14.498800000000001,13.9636,9.18,11.9,16.016,11.4664,11.103200000000001,8.915999999999999,13.48,13.356,14.7572,9.2844,21.3692,21.3692,21.3692,21.3692,25.6376,16.552400000000002,14.462,13.8552,9.0544,18.680799999999998,15.4888,11.4664
222,14.511600000000001,13.9752,9.18,11.9,16.032,11.4748,11.112400000000001,8.921999999999999,13.48,13.362,14.7804,9.2908,21.4744,21.4744,21.4744,21.4744,25.6932,16.5868,14.474,13.8664,9.0608,18.6956,15.5016,11.4748
223,14.5244,13.9868,9.18,11.9,16.048,11.4832,11.1216,8.927999999999999,13.48,13.368,14.8036,9.2972,21.5796,21.5796,21.5796,21.5796,25.7488,16.6212,14.486,13.877600000000001,9.0672,18.7104,15.514399999999998,11.4832
224,14.5372,13.9984,9.18,11.9,16.064,11.4916,11.1308,8.934,13.48,13.374,14.8268,9.303600000000001,21.6848,21.6848,21.6848,21.6848,25.8044,16.6556,14.498,13.8888,9.0736,18.725199999999997,15.527199999999999,11.4916
225,14.55,14.01,9.18,11.9,16.08,11.5,11.14,8.94,13.48,13.38,14.85,9.31,21.79,21.79,21.79,21.79,25.86,16.69,14.51,13.9,9.08,18.74,15.54,11.5
226,14.568800000000001,14.028,9.18,11.9,16.1056,11.5124,11.1536,8.9492,13.48,13.3892,14.888,9.319600000000001,21.9484,21.9484,21.9484,21.9484,25.915599999999998,16.7448,14.5284,13.9168,9.0896,18.761999999999997,15.5596,11.5124
227,14.5876,14.046,9.18,11.9,16.1312,11.5248,11.167200000000001,8.9584,13.48,13.3984,14.926,9.3292,22.1068,22.1068,22.1068,22.1068,25.9712,16.7996,14.5468,13.9336,9.0992,18.784,15.5792,11.5248
228,14.6064,14.064,9.18,11.9,16.156799999999997,11.5372,11.180800000000001,8.9676,13.48,13.4076,14.964,9.3388,22.2652,22.2652,22.2652,22.2652,26.026799999999998,16.854400000000002,14.565199999999999,13.9504,9.1088,18.805999999999997,15.598799999999999,11.5372
